"sample","stromal","immune","estimate","purity"
"CGGA_1002",-1272.11035945762,-603.617095798888,-1875.72745525651,0.946154998246413
"CGGA_1003",-2000.59591096476,-1223.89584925441,-3224.49176021917,0.99134412511012
"CGGA_1010",-1716.35742881407,-1048.78071258148,-2765.13814139556,0.98024557699204
"CGGA_1012",-464.032148355075,183.68765036518,-280.344497989895,0.845211315462561
"CGGA_1014",-1214.14480227462,-363.833212971551,-1577.97801524617,0.931107665016859
"CGGA_1017",-1532.19259948258,-1234.69726643792,-2766.88986592051,0.980296401411352
"CGGA_1018",-2030.92680658036,-1150.0914118847,-3181.01821846505,0.990486136163946
"CGGA_103",-1879.10218814204,-993.10950190635,-2872.21169004839,0.983232982640085
"CGGA_1030",-1844.30865308397,-1388.43836437535,-3232.74701745932,0.991502490196559
"CGGA_1032",-15.4557325936373,1327.92247121473,1312.46673862109,0.698396228966921
"CGGA_1033",-1613.46476077992,-1218.78512848661,-2832.24988926653,0.982146398429972
"CGGA_1036",-782.277969588846,484.218324854974,-298.059644733871,0.846598182148794
"CGGA_1037",-1438.95769847966,-285.688446455663,-1724.64614493532,0.938743928954193
"CGGA_1041",-1352.0103728061,-766.733013939473,-2118.74338674557,0.957098126733107
"CGGA_1048",-1205.30656170339,-140.220064466723,-1345.52662617011,0.918122602897378
"CGGA_1051",-1500.56238109662,-1080.44895025393,-2581.01133135055,0.974542567775935
"CGGA_1055",-1458.25111225532,-176.339465471453,-1634.59057772677,0.934106531476136
"CGGA_1057",-137.272575886136,1552.66970780335,1415.39713191722,0.687503252725387
"CGGA_1058",-811.256388683089,218.927684223309,-592.32870445978,0.868791288774525
"CGGA_106",-166.857341248349,1405.13743764182,1238.28009639347,0.706148574417299
"CGGA_1063",-1816.95548413047,-849.871165257208,-2666.82664938767,0.977289386268201
"CGGA_1065",-2127.83607042503,-1322.71822227497,-3450.5542927,0.995154186597384
"CGGA_1066",-1130.47730214816,155.307163595689,-975.170138552468,0.895232540359987
"CGGA_1069",556.557832252221,1872.99307078534,2429.55090303756,0.572194528993072
"CGGA_107",-860.347291131425,-238.285242571705,-1098.63253370313,0.903160615699573
"CGGA_1075",-329.883131736851,1147.53176669075,817.648634953904,0.748493760959134
"CGGA_108",-549.85705256065,613.246813250175,63.3897606895252,0.81718168075079
"CGGA_1082",-1431.38139069302,-308.415362153178,-1739.79675284619,0.939508008796437
"CGGA_1086",5.54134509128942,791.130999012349,796.672344103639,0.750532073823908
"CGGA_1087",-2149.21810624593,-1333.33076536322,-3482.54887160915,0.995604995000946
"CGGA_1097",-1408.99024694955,-391.40544897202,-1800.39569592157,0.942517652683378
"CGGA_1100",-2060.8421986235,-1311.48013649259,-3372.32233511609,0.993959456493997
"CGGA_1101",-1567.16732758106,-1205.51398591847,-2772.68131349953,0.980463972696514
"CGGA_1103",-1305.90631281286,-640.350054773937,-1946.25636758679,0.949455588135497
"CGGA_1106",-594.283170832554,627.572981678184,33.2898108456302,0.819720330176544
"CGGA_1108",-848.582549305288,862.925018672606,14.3424693673184,0.821310157505969
"CGGA_1111",-753.210365939412,496.267649698171,-256.94271624124,0.843370498711641
"CGGA_112",-1593.8656057403,-622.681059241198,-2216.54666498149,0.961159317819424
"CGGA_1120",-1355.74016043366,-924.901889342628,-2280.64204977628,0.963713418898075
"CGGA_1121",-1651.10602718993,-397.487238946093,-2048.59326613602,0.954063673196687
"CGGA_1126",-1448.22415573822,-149.605122021528,-1597.82927775975,0.932166552140797
"CGGA_1127",-1171.71010991374,87.0025185541415,-1084.70759135959,0.902281226069147
"CGGA_1130",-817.13133420179,-53.6230404931309,-870.754374694921,0.888297946828808
"CGGA_1131",-1921.66677735638,-913.908956537442,-2835.57573389383,0.982238119821927
"CGGA_1132",-1659.95609843997,-173.560898136255,-1833.51699657623,0.94413111600595
"CGGA_1134",-675.925995285366,289.854678517828,-386.071316767538,0.853403303923408
"CGGA_1135",-521.198557737994,746.908008868631,225.709451130637,0.803217823117119
"CGGA_1137",-1119.81864346346,22.3620475571907,-1097.45659590627,0.903086498557782
"CGGA_1138",-1806.45446459766,-812.910509219962,-2619.36497381762,0.97578934804413
"CGGA_1141",-1238.76817806328,-603.18362745838,-1841.95180552166,0.944538443533808
"CGGA_1142",-1420.54839989656,-705.123889066936,-2125.6722889635,0.95739234552915
"CGGA_1144",-1495.20923782652,-1272.4852209806,-2767.69445880711,0.980319724094159
"CGGA_1147",-1955.27492546282,-962.332538077777,-2917.60746354059,0.984426272111834
"CGGA_1148",-845.604990241129,466.457978126674,-379.147012114455,0.852873059526393
"CGGA_1152",-74.888506240289,1176.07926870249,1101.1907624622,0.720253097137036
"CGGA_1154",-1137.01898189,276.459719715188,-860.559262174816,0.887609647225802
"CGGA_1155",-1343.95710632122,-44.8210874519661,-1388.77819377318,0.920620100624807
"CGGA_1156",-932.505096412375,266.400283583561,-666.104812828814,0.874102763169916
"CGGA_1157",-1323.05405504714,-588.57691250171,-1911.63096754885,0.94784789398509
"CGGA_1158",-1943.67341855065,-824.310452467713,-2767.98387101837,0.980328109923596
"CGGA_1159",-1189.87233091401,-575.645012863002,-1765.51734377702,0.940794514823197
"CGGA_1161",-1552.53299114263,-604.410934596801,-2156.94392573943,0.958707892787221
"CGGA_1162",-1233.83414571378,62.9527256198286,-1170.88142009395,0.907662624943666
"CGGA_1164",-1756.25142310679,-787.322711731028,-2543.57413483782,0.973295788363707
"CGGA_1169",-1425.25257432213,-39.6578614182446,-1464.91043574038,0.924926037087283
"CGGA_1172",-654.47828649264,1096.15779337967,441.67950688703,0.783933039571809
"CGGA_1178",-1930.37539587307,-981.361205246638,-2911.73660111971,0.984274408406116
"CGGA_1181",-1161.88559136862,146.382993413756,-1015.50259795486,0.897854933724735
"CGGA_1183",-1400.46977222291,-302.20362885852,-1702.67340108143,0.937627544609667
"CGGA_1184",-1152.30716989581,-517.844348957813,-1670.15151885363,0.935957283892608
"CGGA_1185",-1148.93298705524,-128.471028446911,-1277.40401550215,0.914113957099903
"CGGA_1191",-1816.36974798416,-1361.73453203894,-3178.10428002309,0.990427184217332
"CGGA_1192",-1126.7814444481,603.226450780083,-523.554993668013,0.863748186570574
"CGGA_1195",-1447.9045610455,-664.474736479357,-2112.37929752486,0.956827019018873
"CGGA_1198",-1252.84750308026,-586.492961093883,-1839.34046417414,0.944412493293803
"CGGA_120",-965.305059941951,-97.028704314337,-1062.33376425629,0.900860378465465
"CGGA_1204",-2197.60170619429,-1586.68275663575,-3784.28446283004,0.998775217147828
"CGGA_1205",-425.47146566331,448.621639504461,23.1501738411507,0.820571912990479
"CGGA_1207",-1624.23619770051,-694.545089499406,-2318.78128719991,0.965192739591519
"CGGA_1208",184.521905785524,1220.33779992158,1404.85970570711,0.688625666701022
"CGGA_1211",-1428.01526694811,-659.809153290744,-2087.82442023885,0.955773166786782
"CGGA_1212",-1572.91488981583,-619.148094716544,-2192.06298453237,0.960161211728469
"CGGA_1223",-1622.07175360259,-538.365279883037,-2160.43703348563,0.958853588427385
"CGGA_1226",-1070.64674243287,-270.128632964856,-1340.77537539772,0.917845991182559
"CGGA_1228",-1228.63320089063,-456.374266379938,-1685.00746727057,0.936722905199268
"CGGA_1232",-1173.7734505846,273.794184201315,-899.979266383282,0.89025996788628
"CGGA_1235",-976.963175968775,186.402649973092,-790.560525995683,0.88283024597756
"CGGA_1236",-1477.27111862571,-762.403347027845,-2239.67446565356,0.962090747738418
"CGGA_1238",-820.446520479278,419.212491213449,-401.234029265828,0.854561343319113
"CGGA_1239",-1819.79414566107,-671.094736537612,-2490.88888219868,0.971491420945524
"CGGA_1248",-1052.93112072753,-200.745396503667,-1253.67651723119,0.912696239349434
"CGGA_1255",-34.0345659837752,1317.24734767751,1283.21278169374,0.701463146184803
"CGGA_1256",-1247.66977068288,57.6320723100816,-1190.0376983728,0.908839199156494
"CGGA_1257",-798.662538951685,-387.229551401895,-1185.89209035358,0.908585185841324
"CGGA_1260",-1346.14696486102,-18.2938110089121,-1364.44077586993,0.919219331605076
"CGGA_1262",1049.42522763181,1505.01758234814,2554.44280997995,0.55706425798636
"CGGA_1264",-1483.62833259449,-381.5560101932,-1865.18434278769,0.945652883541445
"CGGA_1269",-1663.44410017137,-558.879031361729,-2222.32313153309,0.961392992749189
"CGGA_1273",-1861.11998504783,-1097.76808946083,-2958.88807450865,0.985473442913421
"CGGA_1282",-1440.96897797501,-631.50098635198,-2072.46996432699,0.955107869798244
"CGGA_1286",-1492.91122600256,-411.996013144191,-1904.90723914675,0.947532863804772
"CGGA_1291",-1470.56168091697,-258.776908192627,-1729.3385891096,0.938981076145689
"CGGA_1295",-708.377200636699,1194.98854954381,486.611348907113,0.779821249588906
"CGGA_1300",-1207.6541516761,-93.1510742535874,-1300.80522592969,0.915501318046473
"CGGA_1303",-1559.73857125465,-1118.6221480902,-2678.36071934485,0.977646761810295
"CGGA_1305",-1307.0816721378,238.998561080212,-1068.08311105758,0.901226418396429
"CGGA_1309",-1577.09291784195,-282.730160316582,-1859.82307815853,0.945396685061153
"CGGA_1311",-1728.4409678898,-1049.83982297036,-2778.28079086016,0.980625315726743
"CGGA_1317",-1871.31386490576,-1479.95357064189,-3351.26743554765,0.993615521466495
"CGGA_1318",-839.723210805882,847.774354596433,8.05114379055101,0.821836643621947
"CGGA_1319",-1778.31400447935,-450.508389481997,-2228.82239396134,0.961655080519872
"CGGA_1321",-1720.32639262061,-628.869170279078,-2349.19556289969,0.966350750837648
"CGGA_1325",-438.208696098551,275.003916959904,-163.204779138647,0.835897393995631
"CGGA_1326",-823.759126582831,497.551150777979,-326.207975804852,0.848790053639208
"CGGA_1334",-1089.0940922666,89.3335255853723,-999.760566681228,0.896835135267227
"CGGA_1335",-1582.01210417599,-742.854334490218,-2324.86643866621,0.96542596946356
"CGGA_1337",-1046.42225794615,-0.632347522387799,-1047.05460546854,0.899884492575488
"CGGA_1339",-1705.28861839947,-980.471814624093,-2685.76043302356,0.977874561452362
"CGGA_1345",-792.332630054805,1158.17189427378,365.839264218972,0.790795861463579
"CGGA_135",499.590451421895,1485.91465204727,1985.50510346917,0.624397542321163
"CGGA_1350",-1530.19117108904,-924.062287408602,-2454.25345849764,0.97020247369462
"CGGA_1353",-376.216947105731,364.91210917469,-11.3048379310409,0.823452040971388
"CGGA_1354",-963.193629235914,-300.115923014932,-1263.30955225085,0.91327314908652
"CGGA_1356",-1481.40051512377,-1015.54865911278,-2496.94917423655,0.971701933578898
"CGGA_1359",-970.756901966142,138.186287009326,-832.570614956816,0.885709842977061
"CGGA_1361",-1518.34899825327,-724.665281143179,-2243.01427939645,0.962224336653189
"CGGA_1362",-1238.30364284014,282.480834750751,-955.822808089391,0.893963446152355
"CGGA_1365",-220.476889499138,403.574228255233,183.097338756095,0.806928076878627
"CGGA_1368",-1814.25975199449,-1286.77090384514,-3101.03065583963,0.988802158559406
"CGGA_1369",-1578.16004296174,-32.9472574026464,-1611.10730036438,0.932870398659222
"CGGA_1371",-524.712707780281,350.858768340406,-173.853939439875,0.836754375851487
"CGGA_1377",-1474.22269977501,-433.369975692347,-1907.59267546736,0.947658796604512
"CGGA_1378",-1007.5963749816,-247.917360919891,-1255.51373590149,0.912806408815311
"CGGA_1380",-545.367345522737,380.243391263645,-165.123954259092,0.836051988875816
"CGGA_1382",-1184.27511571269,-456.113546814324,-1640.38866252701,0.934410028041634
"CGGA_1383",-1704.86370689996,-694.727708794273,-2399.59141569423,0.968227143322322
"CGGA_1386",-1129.56329344631,245.602917713768,-883.960375732539,0.889186561961837
"CGGA_1387",-1299.51341695298,-511.693416955715,-1811.20683390869,0.943046754959586
"CGGA_1389",-1952.50075140847,-655.11589228156,-2607.61664369003,0.975410723516798
"CGGA_139",-1561.1396018632,-1336.4334806085,-2897.5730824717,0.983905026842477
"CGGA_1390",-1247.65226077067,-381.62293323227,-1629.27519400294,0.933827707069142
"CGGA_1391",-1227.49973742844,-272.083157363582,-1499.58289479202,0.926848813849064
"CGGA_1392",-347.124835191727,789.201303238188,442.07646804646,0.783896862019176
"CGGA_1398",-1393.12181923677,-446.524406136155,-1839.64622537293,0.944427247943745
"CGGA_1400",-1783.41425476043,-476.557493748674,-2259.9717485091,0.962899048258511
"CGGA_1401",-1528.19432867933,-520.626566512967,-2048.82089519229,0.954073683421173
"CGGA_1402",292.037283385786,1444.30925912005,1736.34654250583,0.652541489080092
"CGGA_1403",-1063.94014138916,-312.845364345016,-1376.78550573418,0.919931314456421
"CGGA_1404",-1475.67534474914,-411.861757732289,-1887.53710248143,0.946714740674405
"CGGA_1407",-1385.2650120686,-169.663095148682,-1554.92810721729,0.929868239864863
"CGGA_1410",-1325.89606427882,-270.845950426762,-1596.74201470558,0.932108761193126
"CGGA_1413",-1605.26913723638,-1414.92151679782,-3020.1906540342,0.986961737067542
"CGGA_1415",68.3580811937739,2035.27381227771,2103.63189347149,0.610760245390468
"CGGA_1416",-1660.49542199891,-337.90782200106,-1998.40324399997,0.951830525429299
"CGGA_1417",-1625.78746248945,-900.489998656412,-2526.27746114587,0.972709824065773
"CGGA_1418",-786.721446501276,107.130448876872,-679.590997624404,0.87506263028068
"CGGA_1419",-1215.99498406661,-480.869465394784,-1696.8644494614,0.937330774525307
"CGGA_1420",-1356.44409236187,-513.254159469919,-1869.69825183179,0.945868135357263
"CGGA_1421",-1248.57451277889,-234.989094271078,-1483.56360704996,0.925963437778039
"CGGA_1422",-983.978300500408,-107.20193617009,-1091.1802366705,0.902690456452243
"CGGA_1424",-1552.81595526062,-804.65889128115,-2357.47484654177,0.966662646996379
"CGGA_1425",-1610.59437278139,-698.300336713714,-2308.8947094951,0.96481216789954
"CGGA_1426",-1012.03612188757,-319.96455778378,-1332.00067967135,0.917333966164612
"CGGA_1427",-1308.49947081512,-128.658078150111,-1437.15754896523,0.923369722407461
"CGGA_1429",-1558.19650896693,-609.605179241186,-2167.80168820812,0.959159938122525
"CGGA_1430",-2082.68439221595,-2023.95554866161,-4106.63994087756,0.999997623592741
"CGGA_1431",-1310.89108422078,36.182718441114,-1274.70836577966,0.913953450073813
"CGGA_1433",-782.470405105619,790.302718915817,7.83231381019755,0.821854943677388
"CGGA_1434",-487.121546596817,792.643701569117,305.5221549723,0.796184060900418
"CGGA_1435",-1309.20726506479,81.9264766493739,-1227.28078841542,0.911106086374803
"CGGA_1437",-1277.16569037375,-728.970231031953,-2006.1359214057,0.952177951776541
"CGGA_1440",-1646.68952403977,-516.893778545584,-2163.58330258535,0.958984601826923
"CGGA_1441",477.888349837487,1595.49050959488,2073.37885943237,0.614270501817144
"CGGA_1443",-24.4861024551527,1880.4586692446,1855.97256678945,0.639135647053488
"CGGA_1444",-1394.56889514078,-417.541804553579,-1812.11069969436,0.943090883022506
"CGGA_1445",-606.678355684877,-987.552142230991,-1594.23049791587,0.931975176578083
"CGGA_1446",-1675.88769235648,-1370.96636761451,-3046.85405997099,0.987584134667373
"CGGA_1447",-1027.82772736541,-652.33610155112,-1680.16382891653,0.936473771005181
"CGGA_1451",-217.835488360944,1004.01852626821,786.183037907262,0.751548675523191
"CGGA_1452",-404.129077375307,933.202998374553,529.073920999245,0.775904246517649
"CGGA_1454",-1781.63697748008,-1521.22121929641,-3302.85819677649,0.992788758140029
"CGGA_1455",-1765.07404712557,-1195.28697273148,-2960.36101985705,0.985510138956251
"CGGA_1457",-660.911132732662,1364.23967099847,703.32853826581,0.759515947172406
"CGGA_1458",-2201.6222376832,-1318.52976164327,-3520.15199932647,0.996106756933146
"CGGA_1459",-1260.76707149898,-316.961473695236,-1577.72854519421,0.931094307702445
"CGGA_1461",-1150.55347114508,-162.513516719127,-1313.0669878642,0.916223955182384
"CGGA_1462",-757.369132004719,452.460004189905,-304.909127814814,0.847132873915454
"CGGA_1463",-1700.90389190562,-1051.76630648967,-2752.67019839529,0.979881960830543
"CGGA_1467",-1472.94032936988,-588.952984654507,-2061.89331402438,0.954646769200336
"CGGA_1469",-1767.31876275802,-1228.62189766502,-2995.94066042304,0.986382546977037
"CGGA_1471",-1043.58348207325,503.89478835265,-539.688693720597,0.86493917547653
"CGGA_1472",-693.687498317852,809.60205187433,115.914553556478,0.812713527813064
"CGGA_1473",-415.518934702083,346.778114560302,-68.7408201417814,0.828206312707
"CGGA_1474",-942.606777883866,36.8514960629963,-905.75528182087,0.890645804394641
"CGGA_1476",-1258.84027471371,-317.638460653056,-1576.47873536677,0.931027370642344
"CGGA_1477",-1231.44679568218,256.47595240915,-974.970843273026,0.895219504311419
"CGGA_1478",-1551.06637282624,-515.152859587375,-2066.21923241361,0.954835640493497
"CGGA_1480",-452.058415375983,1044.34963449531,592.29121911933,0.770016903386714
"CGGA_1481",-604.920563099751,309.791559096724,-295.129004003027,0.846369145847152
"CGGA_1482",-975.494659101771,421.787459792745,-553.707199309026,0.865970082311362
"CGGA_1486",-160.781228350337,478.472572320665,317.691343970328,0.795101984931157
"CGGA_1487",-1532.54083263417,-893.072328098861,-2425.61316073303,0.969175276851912
"CGGA_1488",-1479.14097847715,-547.168013784311,-2026.30899226146,0.953078544489418
"CGGA_1491",-1628.07520453301,-751.979870880375,-2380.05507541338,0.967506028460201
"CGGA_1492",-239.445532589029,530.045211854715,290.599679265686,0.797507489172313
"CGGA_1494",-1255.65961242725,-294.637297234512,-1550.29690966176,0.929617929310798
"CGGA_1496",-1364.59697430626,-516.302387919916,-1880.89936222617,0.946400481408196
"CGGA_1497",-2285.59934340212,-1544.87974820879,-3830.47909161091,0.99908775467154
"CGGA_1498",-52.6045328563909,883.855185355638,831.250652499247,0.747168228730633
"CGGA_1500",-856.28810897726,-191.842117573923,-1048.13022655118,0.899953341089071
"CGGA_1501",-1029.28720375792,559.110077113814,-470.17712664411,0.859773345020852
"CGGA_1502",-841.240786285067,388.274894871184,-452.965891413883,0.858480426196568
"CGGA_1503",340.807980360758,1440.49712033845,1781.30510069921,0.647526604474327
"CGGA_1504",-1054.40447597874,596.214303105267,-458.190172873478,0.858873457075307
"CGGA_1505",-358.450880453749,723.016972758757,364.566092305008,0.790910237364049
"CGGA_1507",375.814290888594,1314.19409640899,1690.00838729759,0.657680517074936
"CGGA_1508",-875.778117221966,582.383024413638,-293.395092808328,0.84623356295567
"CGGA_1510",-1824.89168160765,-808.175522071722,-2633.06720367938,0.976227276617558
"CGGA_1513",-1836.44740752848,-898.192454767022,-2734.6398622955,0.979350317827185
"CGGA_1514",-612.201512725631,-295.478242277299,-907.67975500293,0.890774216579716
"CGGA_1516",-1886.0756437922,-788.151798645184,-2674.22744243738,0.977519017088281
"CGGA_1517",-1738.22891442437,-601.145816068461,-2339.37473049283,0.965978931057332
"CGGA_1518",-1646.21425493242,-894.804820988111,-2541.01907592053,0.973209624772665
"CGGA_1520",-758.728578453444,300.127067288902,-458.601511164543,0.858904381252562
"CGGA_1521",-815.073499425625,244.712483407205,-570.361016018419,0.867190021337527
"CGGA_1523",-1164.93190962988,-169.813895566009,-1334.74580519589,0.917494314591855
"CGGA_1524",-1590.5040980743,-624.89510937038,-2215.39920744468,0.961112817538735
"CGGA_1525",-1042.00566434142,572.775952072215,-469.229712269203,0.859702317306233
"CGGA_1526",-1375.12315844824,-233.687550824051,-1608.81070927229,0.932748913467149
"CGGA_1527",-1327.29947386578,-106.642457745194,-1433.94193161098,0.92318840724531
